"source","target","weight"
25,1071,2
242,1071,1
736,1071,1
221,1071,14
118,1071,1
326,1071,1
340,1071,7
929,1071,1
839,1071,1
841,1071,3
456,1071,2
210,1071,5
415,1071,1
712,1071,1
1066,1071,8
175,1071,3
1017,1071,2
743,1071,1
18,1071,1
1068,1071,2
423,1071,1
240,1071,4
402,1071,1
455,1071,2
17,1071,3
626,1071,2
422,1071,1
1013,1071,1
70,1071,1
830,1071,1
71,1071,1
29,1071,1
614,1071,2
198,1071,1
201,1071,12
1063,1071,2
211,1071,2
907,1071,2
944,1071,1
899,1071,1
40,1071,5
197,1071,2
393,1071,2
1018,1071,1
692,1071,2
137,1071,1
1018,1072,1
440,1072,1
678,1072,4
201,1072,2
969,1072,3
459,1072,1
970,1072,1
443,1072,1
175,1072,1
963,1072,11
1066,1072,12
907,1072,1
221,1072,6
475,1072,1
340,1072,16
29,1072,6
1069,1072,2
547,1072,1
1032,1073,1
175,1073,3
784,1073,2
944,1073,3
365,1073,4
842,1073,1
743,1073,3
401,1073,2
1066,1073,9
421,1073,1
1071,1073,3
280,1073,1
1014,1073,2
805,1073,1
929,1073,1
745,1073,2
366,1073,1
393,1073,2
1067,1073,2
40,1073,1
140,1073,1
201,1073,15
937,1073,2
340,1073,10
1063,1073,7
29,1073,3
506,1073,1
221,1073,12
887,1073,2
316,1073,1
623,1073,1
841,1073,6
242,1073,3
1012,1073,1
117,1073,1
272,1073,2
907,1073,1
810,1073,1
830,1073,4
1070,1073,2
737,1073,2
811,1073,1
678,1073,1
25,1073,1
240,1073,3
734,1073,1
28,1073,2
615,1074,4
950,1074,1
82,1074,2
118,1074,1
89,1074,3
1066,1074,40
201,1074,1
841,1074,2
439,1074,1
204,1074,2
242,1074,1
441,1074,1
899,1074,1
413,1074,1
1018,1074,2
547,1074,1
17,1074,3
682,1074,2
840,1074,1
969,1074,1
18,1074,2
330,1074,1
466,1074,1
340,1074,9
262,1074,1
902,1074,1
909,1074,5
712,1074,1
443,1074,7
1073,1074,2
211,1074,2
28,1074,1
755,1074,1
1068,1074,1
457,1074,2
137,1074,1
1071,1074,3
415,1074,2
826,1074,3
71,1074,1
1072,1074,5
929,1074,1
918,1074,3
40,1074,1
304,1074,1
117,1074,1
898,1074,3
326,1074,3
920,1074,3
976,1074,2
444,1074,1
737,1074,6
195,1074,1
614,1074,1
263,1074,2
914,1074,3
175,1074,4
87,1074,1
440,1074,1
736,1074,1
240,1074,7
542,1074,1
316,1074,3
179,1074,4
678,1074,2
1063,1074,1
1016,1074,2
734,1074,4
401,1074,2
29,1074,4
1014,1074,1
221,1074,18
60,1074,6
963,1074,18
272,1074,2
41,1074,1
1069,1074,3
737,1075,1
1017,1075,3
1072,1075,1
201,1075,3
765,1075,1
907,1075,5
221,1075,3
1071,1075,6
1069,1075,1
340,1075,12
1066,1075,12
175,1075,3
768,1075,1
25,1075,3
771,1075,2
221,1076,9
676,1076,2
240,1076,7
755,1076,3
204,1076,2
977,1076,1
340,1076,6
1066,1076,5
963,1076,2
40,1076,1
79,1076,1
29,1076,1
952,1076,3
794,1076,1
615,1076,2
308,1076,2
951,1076,9
898,1076,1
221,1078,4
241,1078,1
208,1078,3
898,1078,1
204,1078,1
6,1078,1
240,1078,6
969,1078,1
137,1078,2
951,1078,1
71,1078,1
94,1078,2
625,1078,1
970,1078,1
201,1078,5
929,1078,1
950,1078,2
393,1078,1
1018,1078,2
924,1078,1
274,1078,1
914,1078,1
79,1078,1
842,1078,1
443,1078,1
1066,1078,3
209,1078,1
456,1078,1
415,1078,1
444,1078,1
450,1078,1
1067,1078,4
246,1078,1
447,1078,1
800,1078,1
457,1079,2
330,1079,1
1018,1079,1
175,1079,1
195,1079,1
82,1079,1
1072,1079,1
401,1079,1
963,1079,7
197,1079,1
60,1079,1
340,1079,1
1073,1079,1
909,1079,4
969,1079,1
737,1079,3
920,1079,1
1066,1079,1
204,1079,4
221,1079,2
765,1079,3
1074,1079,7
441,1079,1
365,1080,3
28,1080,1
415,1080,1
54,1080,1
1073,1080,1
272,1080,2
1014,1080,1
1018,1080,1
1074,1080,2
204,1080,4
408,1080,1
340,1080,11
1066,1080,2
734,1080,3
1015,1080,3
263,1080,1
393,1080,1
221,1080,1
240,1080,1
1066,1081,30
326,1081,3
334,1081,2
811,1081,1
179,1081,2
401,1081,2
506,1081,2
29,1081,7
907,1081,1
247,1081,3
445,1081,1
1012,1081,1
89,1081,1
1074,1081,9
444,1081,6
676,1081,1
547,1081,11
285,1081,6
422,1081,1
1072,1081,2
242,1081,1
90,1081,1
920,1081,1
1016,1081,6
1068,1081,2
734,1081,2
737,1081,3
765,1081,5
810,1081,1
450,1081,4
215,1081,1
369,1081,1
1071,1081,6
969,1081,3
1015,1081,2
614,1081,2
543,1081,2
937,1081,1
909,1081,4
1075,1081,3
443,1081,7
876,1081,5
581,1081,1
455,1081,7
40,1081,10
712,1081,3
1014,1081,2
365,1081,7
415,1081,1
54,1081,2
240,1081,18
719,1081,3
175,1081,4
453,1081,1
753,1081,1
898,1081,2
623,1081,1
440,1081,1
826,1081,2
466,1081,1
821,1081,1
682,1081,22
1079,1081,1
1018,1081,3
1080,1081,2
1017,1081,4
366,1081,1
459,1081,1
819,1081,1
1069,1081,3
25,1081,5
1063,1081,3
841,1081,2
887,1081,1
950,1081,1
830,1081,2
201,1081,16
736,1081,2
918,1081,6
929,1081,1
745,1081,1
914,1081,6
839,1081,1
475,1081,2
842,1081,1
963,1081,11
442,1081,2
221,1081,34
209,1081,1
421,1081,1
1073,1081,10
469,1081,2
18,1081,1
244,1081,1
965,1081,1
944,1081,2
456,1081,6
393,1081,7
340,1081,17
675,1081,2
678,1081,5
951,1081,1
743,1081,1
1013,1081,1
823,1081,5
204,1081,7
196,1081,2
460,1081,8
937,1082,1
1066,1082,12
755,1082,1
70,1082,2
1012,1082,1
117,1082,1
340,1082,27
316,1082,1
440,1082,1
365,1082,3
806,1082,1
920,1082,1
969,1082,2
408,1082,2
692,1082,2
18,1082,1
819,1082,2
29,1082,3
40,1082,2
1072,1082,4
326,1082,1
319,1082,1
623,1082,1
221,1082,11
175,1082,6
469,1082,2
909,1082,1
914,1082,9
976,1082,1
179,1082,2
1081,1082,5
929,1082,1
1063,1082,1
246,1082,1
240,1082,3
1071,1082,3
961,1082,4
1073,1082,10
206,1082,2
918,1082,1
1080,1082,2
204,1082,1
1075,1082,1
887,1082,1
676,1082,1
272,1082,1
547,1082,3
1070,1082,6
907,1082,3
1069,1082,1
1074,1082,4
1014,1082,3
201,1082,15
452,1082,1
117,1083,1
547,1083,4
840,1083,1
316,1083,1
682,1083,9
826,1083,1
970,1083,1
444,1083,1
211,1083,6
623,1083,1
246,1083,1
963,1083,4
456,1083,2
60,1083,1
440,1083,4
40,1083,3
1070,1083,1
284,1083,2
823,1083,1
909,1083,1
1081,1083,10
340,1083,7
29,1083,2
365,1083,2
950,1083,6
1066,1083,3
914,1083,4
1063,1083,1
918,1083,1
466,1083,1
676,1083,1
455,1083,1
197,1083,1
1072,1083,1
204,1083,2
755,1083,1
450,1083,1
929,1083,2
678,1083,3
221,1083,8
1074,1083,1
953,1083,18
1082,1083,3
873,1083,2
272,1083,1
1073,1083,1
459,1084,1
1013,1084,1
326,1084,1
1070,1084,1
422,1084,1
914,1084,1
823,1084,1
444,1084,1
830,1084,1
402,1084,2
1071,1084,3
909,1084,8
475,1084,1
29,1084,4
1018,1084,1
195,1084,2
221,1084,34
876,1084,2
206,1084,2
918,1084,1
18,1084,1
1015,1084,3
443,1084,4
316,1084,1
842,1084,1
1072,1084,2
820,1084,1
1081,1084,26
1079,1084,3
415,1084,1
1016,1084,9
625,1084,1
969,1084,1
929,1084,1
340,1084,12
201,1084,2
40,1084,10
456,1084,6
365,1084,1
70,1084,1
745,1084,1
240,1084,4
581,1084,2
54,1084,1
794,1084,1
675,1084,1
1069,1084,4
393,1084,2
204,1084,7
305,1084,1
1074,1084,5
421,1084,1
469,1084,1
244,1084,1
736,1084,2
1066,1084,6
1073,1084,2
737,1084,3
1076,1084,1
6,1084,1
25,1084,1
285,1084,4
623,1084,1
445,1084,1
241,1084,1
1078,1084,1
963,1084,14
455,1084,3
977,1084,2
712,1084,2
1080,1084,6
175,1084,1
811,1084,1
920,1084,1
401,1084,1
440,1084,2
542,1085,6
139,1085,12
240,1085,6
1066,1085,6
82,1086,2
1085,1086,6
408,1086,4
241,1086,1
1066,1086,48
442,1086,2
158,1086,4
1014,1086,1
447,1086,1
326,1086,5
453,1086,16
1068,1086,7
60,1086,7
208,1086,13
1067,1086,1
25,1086,12
457,1086,17
303,1086,1
929,1086,1
734,1086,4
712,1086,4
415,1086,3
40,1086,13
1063,1086,3
1013,1086,5
308,1086,3
767,1086,1
246,1086,2
471,1086,5
745,1086,7
910,1086,1
1076,1086,3
284,1086,2
370,1086,1
914,1086,22
266,1086,1
272,1086,6
450,1086,2
675,1086,1
302,1086,8
197,1086,2
1084,1086,15
401,1086,5
790,1086,2
28,1086,8
281,1086,2
466,1086,29
899,1086,1
285,1086,1
898,1086,1
215,1086,1
330,1086,9
963,1086,49
29,1086,15
719,1086,6
440,1086,21
842,1086,2
1071,1086,7
87,1086,3
443,1086,14
469,1086,3
444,1086,32
768,1086,1
970,1086,1
195,1086,2
413,1086,4
676,1086,6
977,1086,5
736,1086,1
547,1086,3
506,1086,1
71,1086,2
423,1086,3
580,1086,1
1017,1086,4
1070,1086,1
938,1086,1
340,1086,42
1074,1086,21
747,1086,1
1079,1086,12
765,1086,26
927,1086,6
201,1086,27
826,1086,1
221,1086,42
460,1086,1
1081,1086,20
196,1086,5
58,1086,1
319,1086,1
269,1086,1
458,1086,2
1073,1086,12
441,1086,3
590,1086,1
751,1086,3
1075,1086,6
151,1086,1
969,1086,5
893,1086,1
918,1086,2
402,1086,7
6,1086,3
951,1086,3
830,1086,6
148,1086,1
909,1086,5
755,1086,2
242,1086,1
961,1086,2
41,1086,1
137,1086,1
766,1086,2
944,1086,1
1043,1086,1
923,1086,1
204,1086,16
615,1086,4
560,1086,1
543,1086,6
416,1086,1
206,1086,6
876,1086,4
626,1086,2
737,1086,2
823,1086,1
459,1086,7
472,1086,4
393,1086,16
1016,1086,4
121,1086,2
171,1086,2
475,1086,3
452,1086,1
18,1086,4
771,1086,2
70,1086,2
446,1086,11
334,1086,3
421,1086,5
211,1086,3
412,1086,2
735,1086,1
365,1086,4
784,1086,2
953,1086,6
316,1086,9
54,1086,1
693,1086,1
179,1086,1
445,1086,9
1018,1086,4
139,1086,2
1072,1086,2
887,1086,1
159,1086,1
222,1086,2
542,1086,3
682,1086,4
839,1086,7
812,1086,1
811,1086,5
973,1086,1
1069,1086,4
558,1086,1
265,1086,1
950,1086,40
240,1086,24
280,1086,2
1080,1086,8
1083,1086,3
941,1086,1
678,1086,3
89,1086,1
907,1086,5
175,1086,11
298,1086,2
1082,1086,5
1068,1087,1
765,1087,2
284,1087,5
71,1087,2
18,1087,2
805,1087,1
1032,1087,1
790,1087,2
907,1087,1
221,1087,35
820,1087,4
1084,1087,3
365,1087,4
201,1087,15
924,1087,2
800,1087,2
1076,1087,7
542,1087,1
950,1087,1
240,1087,10
118,1087,2
914,1087,1
216,1087,8
839,1087,1
99,1087,1
246,1087,1
444,1087,1
305,1087,1
326,1087,2
330,1087,2
117,1087,1
340,1087,11
918,1087,1
137,1087,2
768,1087,2
751,1087,7
676,1087,5
772,1087,6
1075,1087,1
547,1087,2
1066,1087,9
809,1087,4
920,1087,4
626,1087,3
175,1087,1
1071,1087,8
1067,1087,4
794,1087,1
1081,1087,10
737,1087,1
40,1087,7
241,1087,4
771,1087,2
680,1087,12
1086,1087,6
1072,1087,1
615,1087,3
1073,1087,8
17,1087,6
29,1087,5
1074,1087,5
179,1087,8
755,1087,1
963,1087,13
204,1087,11
308,1087,3
1069,1087,2
440,1087,9
221,1088,8
415,1088,1
240,1088,2
201,1088,5
751,1088,1
768,1088,1
204,1088,2
1081,1088,1
1086,1088,1
1076,1088,1
29,1088,1
712,1088,1
963,1088,2
841,1088,1
924,1088,2
40,1088,1
1084,1088,6
765,1088,1
54,1088,1
1074,1088,2
626,1088,1
1066,1088,1
340,1088,4
1071,1088,3
794,1088,1
1087,1088,8
204,1089,3
118,1089,3
1074,1089,3
765,1089,4
1086,1089,3
71,1089,3
1081,1089,2
547,1089,1
17,1089,9
1087,1089,6
137,1089,3
340,1089,12
326,1089,4
240,1089,1
29,1089,1
977,1089,3
18,1089,3
1066,1089,1
1071,1089,3
1086,1090,4
1074,1090,4
615,1090,4
340,1090,2
679,1090,6
1016,1090,2
91,1090,2
938,1090,1
1066,1090,8
1081,1090,3
60,1090,4
914,1090,2
1071,1090,3
443,1090,2
240,1090,1
442,1091,2
440,1091,1
809,1091,1
1069,1091,1
469,1091,2
416,1091,1
876,1091,1
914,1091,2
404,1091,1
443,1091,1
221,1091,5
340,1091,1
581,1091,2
676,1091,2
458,1091,1
206,1091,1
201,1091,2
961,1091,1
1081,1091,2
1066,1091,1
820,1091,1
1013,1091,1
898,1091,1
1084,1091,1
950,1091,2
445,1091,4
460,1091,16
28,1091,1
40,1091,1
240,1091,1
542,1091,2
1086,1091,2
923,1091,1
678,1091,1
1068,1091,1
209,1091,2
1014,1091,1
951,1091,2
326,1091,1
25,1091,1
814,1092,1
765,1092,9
887,1092,2
402,1092,7
1081,1092,1
140,1092,1
849,1092,1
18,1092,2
29,1092,2
803,1092,1
197,1092,2
1013,1092,3
737,1092,19
192,1092,4
137,1092,2
842,1092,1
929,1092,5
751,1092,3
420,1092,2
285,1092,2
40,1092,5
340,1092,54
937,1092,1
951,1092,1
277,1092,7
280,1092,3
204,1092,10
262,1092,1
1066,1092,19
211,1092,11
1072,1092,1
54,1092,2
60,1092,1
1012,1092,3
1075,1092,2
72,1092,1
963,1092,4
1080,1092,1
790,1092,2
939,1092,2
457,1092,1
179,1092,1
87,1092,1
773,1092,6
62,1092,6
745,1092,1
809,1092,2
90,1092,2
914,1092,7
944,1092,1
330,1092,9
767,1092,1
976,1092,1
119,1092,3
221,1092,42
1015,1092,4
361,1092,1
1069,1092,1
295,1092,2
1071,1092,1
682,1092,1
242,1092,1
950,1092,5
755,1092,1
70,1092,1
841,1092,3
969,1092,3
909,1092,7
734,1092,3
6,1092,1
1073,1092,6
25,1092,1
329,1092,15
766,1092,1
201,1092,21
1084,1092,2
1087,1092,3
145,1092,2
168,1092,12
286,1092,2
246,1092,7
771,1092,2
768,1092,1
240,1092,21
558,1092,2
1076,1092,2
171,1092,8
1043,1092,1
553,1092,1
365,1092,7
413,1092,21
839,1092,3
1086,1092,15
876,1092,4
28,1092,1
977,1092,7
198,1092,2
899,1092,1
401,1092,2
466,1092,2
319,1092,1
1082,1092,2
408,1092,1
901,1092,1
1089,1092,12
326,1092,8
1032,1092,1
79,1092,3
772,1092,6
440,1092,3
547,1092,9
898,1092,1
920,1092,1
907,1092,2
1083,1092,1
175,1092,1
415,1092,1
676,1092,3
196,1092,1
73,1092,2
823,1092,1
89,1092,2
316,1092,13
258,1092,1
614,1092,1
211,1093,2
340,1093,1
898,1093,1
962,1093,4
316,1093,4
440,1093,1
179,1093,2
800,1093,2
809,1093,2
1071,1093,1
950,1093,6
1086,1093,2
1072,1093,2
692,1093,2
1083,1093,3
1018,1093,2
1068,1093,2
914,1093,2
175,1093,1
1066,1093,6
678,1093,1
40,1093,1
953,1093,6
1084,1093,2
751,1093,2
1082,1093,1
1074,1093,2
755,1093,1
475,1093,2
961,1093,2
963,1093,5
1081,1093,3
1069,1093,2
221,1093,2
929,1093,4
459,1093,2
443,1093,2
682,1093,1
248,1101,1
898,1101,6
237,1101,1
437,1101,1
901,1101,1
409,1101,1
79,1101,23
258,1101,2
204,1101,3
907,1101,9
242,1101,1
1078,1101,1
542,1101,10
259,1101,2
6,1101,4
326,1101,6
830,1101,1
71,1101,2
82,1101,2
118,1101,2
171,1101,1
1089,1101,6
246,1101,1
250,1101,1
137,1101,4
316,1101,2
466,1101,2
393,1101,1
206,1101,2
547,1101,2
172,1101,1
754,1101,2
887,1101,1
240,1101,3
221,1101,9
1074,1101,2
18,1101,3
676,1101,1
814,1101,1
614,1101,9
1086,1101,1
826,1101,1
751,1101,4
790,1101,1
944,1101,1
25,1101,8
914,1101,3
17,1101,6
402,1101,3
963,1101,4
1071,1101,2
1087,1101,4
1066,1101,4
543,1101,1
40,1101,1
910,1101,1
284,1101,1
679,1101,1
819,1101,2
909,1101,2
416,1101,2
901,1104,1
417,1104,1
365,1104,2
1070,1104,3
469,1104,1
1092,1104,8
29,1104,3
457,1104,1
920,1104,1
216,1104,1
452,1104,4
475,1104,1
221,1104,3
148,1104,1
328,1104,2
440,1104,3
201,1104,5
581,1104,1
420,1104,1
446,1104,1
917,1104,4
419,1104,1
473,1104,5
25,1104,3
453,1104,4
240,1104,1
40,1104,1
443,1104,3
454,1104,2
138,1104,1
470,1104,1
248,1104,1
450,1104,3
28,1104,1
401,1104,1
755,1104,2
938,1104,1
55,1104,1
211,1104,2
460,1104,1
330,1104,1
1090,1104,1
208,1104,2
466,1104,7
1086,1104,1
914,1104,5
927,1104,1
547,1104,1
17,1104,1
286,1104,1
406,1104,1
415,1104,1
676,1104,1
950,1104,5
316,1104,2
408,1104,1
204,1104,2
466,1105,1
914,1105,3
755,1105,7
876,1105,7
201,1105,9
255,1105,1
950,1105,21
440,1105,26
459,1105,2
898,1105,1
969,1105,8
1092,1105,7
452,1105,2
448,1105,6
208,1105,3
457,1105,7
910,1105,1
29,1105,2
745,1105,7
204,1106,2
393,1106,1
412,1106,2
789,1106,1
25,1106,3
415,1106,1
401,1106,2
423,1106,1
246,1106,1
241,1106,1
240,1106,1
970,1106,1
839,1106,1
547,1106,2
298,1106,1
402,1106,1
244,1106,1
944,1106,1
221,1106,2
842,1106,2
179,1106,1
79,1106,1
201,1106,2
1086,1106,1
543,1106,1
914,1106,1
72,1106,1
41,1106,1
87,1106,1
78,1106,2
242,1106,1
734,1106,1
135,1106,2
222,1107,1
221,1107,8
1081,1107,22
876,1107,15
443,1107,6
676,1107,1
440,1107,5
247,1107,12
29,1107,2
916,1107,1
453,1107,2
914,1107,6
1084,1107,12
950,1107,1
40,1107,12
799,1107,3
208,1107,2
466,1107,6
1066,1107,1
194,1107,2
475,1107,4
285,1107,13
240,1107,24
944,1108,1
1081,1108,12
79,1108,8
25,1108,45
887,1108,1
969,1108,4
275,1108,3
842,1108,2
963,1108,8
76,1108,1
907,1108,12
322,1108,1
308,1108,13
581,1108,2
240,1108,99
615,1108,15
765,1108,23
1068,1108,4
159,1108,1
201,1108,27
951,1108,9
737,1108,2
823,1108,2
280,1108,2
1092,1108,32
274,1108,2
675,1108,4
118,1108,1
676,1108,3
850,1108,1
961,1108,4
172,1108,8
244,1108,8
1070,1108,6
328,1108,11
361,1108,3
393,1108,10
78,1108,4
319,1108,6
585,1108,2
755,1108,26
692,1108,8
841,1108,3
625,1108,2
806,1108,1
60,1108,35
771,1108,1
258,1108,14
1066,1108,19
171,1108,9
89,1108,4
221,1108,57
246,1108,23
1083,1108,1
29,1108,16
476,1108,1
305,1108,2
413,1108,30
242,1108,9
450,1108,3
286,1108,1
81,1108,2
909,1108,5
316,1108,100
1086,1108,5
443,1108,1
88,1108,1
790,1108,2
459,1108,1
751,1108,36
1018,1108,1
71,1108,7
899,1108,2
326,1108,43
401,1108,2
429,1108,12
404,1108,1
743,1108,2
805,1108,9
693,1108,2
950,1108,1
180,1108,2
256,1108,2
1089,1108,3
466,1108,13
277,1108,7
18,1108,8
72,1108,8
196,1108,3
211,1108,1
284,1108,12
82,1108,4
325,1108,4
547,1108,12
682,1108,9
406,1108,1
402,1108,16
542,1108,5
736,1108,2
734,1108,1
195,1108,1
179,1108,3
923,1108,2
812,1108,2
204,1108,6
250,1108,2
415,1108,8
735,1108,1
927,1108,2
420,1108,49
973,1108,3
75,1108,1
941,1108,2
197,1108,1
422,1108,1
440,1108,4
754,1108,5
1087,1108,1
329,1108,63
121,1108,6
302,1108,5
40,1108,12
915,1108,1
753,1108,2
91,1108,2
804,1108,3
940,1108,2
772,1108,4
206,1108,1
365,1108,49
809,1108,5
90,1108,16
935,1108,3
270,1108,1
216,1108,2
976,1108,9
901,1108,1
1032,1108,4
819,1108,6
747,1108,4
458,1108,1
811,1108,2
614,1108,2
1093,1108,2
1104,1108,9
292,1108,15
970,1108,1
437,1108,12
330,1108,32
99,1108,3
943,1108,2
41,1108,8
937,1108,1
626,1108,2
898,1108,11
1043,1108,2
914,1108,32
269,1108,2
543,1108,11
920,1108,3
340,1108,3
876,1108,15
438,1108,10
445,1108,1
560,1108,1
92,1108,2
839,1108,1
1017,1108,1
767,1108,1
6,1108,1
1108,1109,5
256,1109,10
765,1109,10
89,1109,10
751,1110,8
402,1110,1
25,1110,2
413,1110,4
755,1110,2
302,1110,1
330,1110,1
406,1110,2
396,1110,2
420,1110,8
316,1110,16
246,1110,2
415,1110,2
907,1110,9
329,1110,13
328,1110,4
401,1110,1
1108,1110,20
240,1110,2
308,1110,1
25,1111,1
1108,1111,30
396,1111,1
823,1111,2
240,1111,11
221,1111,4
242,1111,1
437,1111,1
365,1111,5
754,1111,7
914,1111,3
393,1111,2
90,1111,1
60,1111,1
944,1111,2
415,1111,2
246,1111,1
330,1111,2
79,1111,2
29,1111,1
420,1111,10
402,1111,1
849,1111,8
316,1111,7
365,1112,2
330,1112,2
823,1112,2
1108,1112,2
316,1112,6
901,1112,1
402,1112,2
25,1112,1
201,1112,1
969,1112,1
821,1112,2
328,1112,1
221,1112,2
676,1112,1
914,1112,1
18,1112,2
240,1112,8
1092,1112,1
755,1112,1
765,1112,1
401,1112,2
754,1112,1
809,1112,2
887,1112,1
365,1114,2
755,1114,1
914,1114,5
819,1114,1
328,1114,1
221,1114,15
242,1114,3
246,1114,4
1087,1114,3
329,1114,1
1086,1114,1
753,1114,1
941,1114,1
445,1114,3
204,1114,1
542,1114,1
1068,1114,2
898,1114,2
1088,1114,1
466,1114,1
963,1114,4
842,1114,1
393,1114,3
961,1114,2
82,1114,2
420,1114,5
682,1114,1
950,1114,1
240,1114,21
272,1114,2
316,1114,7
326,1114,2
71,1114,2
615,1114,2
675,1114,1
402,1114,1
29,1114,1
1093,1114,1
581,1114,2
626,1114,1
676,1114,1
201,1114,8
765,1114,1
330,1114,5
918,1114,1
437,1114,1
90,1114,1
438,1114,4
171,1114,1
751,1114,1
25,1114,1
793,1114,1
1078,1114,1
1108,1114,27
790,1114,2
413,1114,1
40,1114,2
909,1114,2
60,1114,2
547,1114,3
319,1114,1
1043,1114,2
1071,1114,2
914,1115,1
886,1115,1
1108,1115,2
309,1115,2
25,1115,2
40,1115,2
542,1115,3
26,1115,2
624,1115,5
615,1121,4
316,1121,1
914,1121,4
944,1121,2
963,1121,5
326,1121,1
734,1121,1
543,1121,5
547,1121,1
1086,1121,1
87,1121,1
221,1121,4
423,1121,1
393,1121,2
794,1121,1
117,1121,1
1078,1121,1
790,1121,1
25,1121,1
204,1121,1
242,1121,1
841,1121,1
40,1121,3
168,1121,2
90,1121,1
79,1121,1
752,1121,1
1108,1121,1
240,1121,4
6,1121,1
412,1121,2
401,1121,1
72,1121,2
88,1121,1
286,1121,1
298,1121,1
876,1121,1
200,1121,2
969,1121,1
421,1121,1
415,1121,4
246,1121,2
1084,1121,1
444,1121,1
676,1121,3
